,freind_count,follower_count,retweet_count,Dogmatism_score,Analytic,Clout,Authentic,Tone,Words > 6 letters,% of english dictionary words,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,punctuations,year,month,week,day,day_of_week,label,user desc
31,190,16,108,1.3800000000000008,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,1,31,1,0,kuchh bhi
32,127,87,119,1.2558199999999964,18.82,1.0,98.01,25.77,33.33,33.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,2019,12,51,20,4,0,"Freelancing | Currently undergoing post-graduation sadness/uncertainty | Learning, unlearning | LUMS | Û�Ø± Ø¯Ø±ÙˆØ§Ø²Û� Ø¹Ù„ÛŒ |"
33,1533,57,20,-34.05413,75.9,99.0,4.97,99.0,11.11,77.78,33.33,22.22,11.11,0.0,0.0,11.11,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,33.33,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.56,44.44,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,50,11,2,0,"cba atm, maybe later."
34,130,55,830,-22.22590000000001,99.0,92.33,89.63,25.77,85.71,57.14,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,51,21,5,0,false
35,912,1358,197,0.0,93.26,84.14,1.0,25.77,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,51,16,0,0,"Proud IndianðŸ‡®ðŸ‡³â€¢they say superheroes don't exist, I say he existsâ€¢ @Varun_dvn FL ðŸŒ�ðŸ’˜ðŸ’“ðŸ™ˆ | he noticed 20 times| met him on 25â€¢9â€¢17 & 12â€¢4â€¢19|ðŸŒ¹â�¤"
36,163,16,15399,35.07455,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,50,10,1,0,Dentist Master Seeker clinician reaserch Entrepreneur business lover DHawk
37,6582,9196,27,10.135999999999996,97.53,74.76,1.0,25.77,33.33,60.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,13.33,6.67,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,60.0,6.67,6.67,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,26.67,2019,12,51,17,1,0,Asst.Manager                  Vijaya Bank Now BANK OF BARODA
38,313,274,2632,-0.4898899999999982,93.26,50.0,1.0,25.77,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,2,9,24,0,0,Imran Khan
39,440,258,493,0.0,93.26,50.0,1.0,25.77,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,2019,12,51,21,5,0,"Engineering undergrad.
à¦…à¦¸à¦®à§€à¦¯à¦¼à¦¾"
40,126,30,0,0.0,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,51,22,6,0,"I m kishore kadve,"
41,258,125,1,16.0166,93.26,50.0,1.0,99.0,33.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,2019,12,51,17,1,0,#à¤­à¤¾à¤°à¤¤à¥€à¤¯_à¤¯à¥�à¤µà¤¾_à¤†à¤µà¤¾à¤œ à¤¸à¤š à¤•à¤¾ à¤¸à¤¾à¤¥ à¤¦à¥‡à¤¨à¤¾ à¤¹à¤° à¤‡à¤‚à¤¸à¤¾à¤¨ à¤•à¥‡ à¤¬à¤¸ à¤•à¥€ à¤¬à¤¾à¤¤ à¤¨à¤¹à¥€ à¤¹à¥ˆà¥¤à¤®à¥ˆ à¤¸à¤š à¤•à¥‡ à¤²à¤¿à¤� à¤²à¤¡à¤¼à¤¤à¤¾ à¤°à¤¹à¥‚à¤�à¤—à¤¾ à¤¬à¥�à¤¯à¤µà¤¸à¥�à¤¥à¤¾ à¤ªà¤°à¤¿à¤µà¤°à¥�à¤¤à¤¨ à¤®à¥‡à¤°à¤¾ à¤²à¤•à¥�à¤·à¥�à¤¯
42,13,0,5802,-20.5041,93.26,50.0,1.0,25.77,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,51,21,5,0,Your Typical Brown Girl
43,519,21,1,0.0,1.92,50.0,1.0,25.77,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,51,22,6,0,Fan of Cricketer Gautam Gambhir
44,325,96,4845,-51.35625,93.26,56.74,1.0,6.73,6.78,11.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,1.69,0.0,0.0,0.0,0.0,1.69,0.0,1.69,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,1.69,1.69,1.69,0.0,0.0,0.0,0.0,0.0,3.39,0.0,3.39,3.39,3.39,0.0,0.0,1.69,0.0,0.0,0.0,0.0,3.39,0.0,3.39,0.0,0.0,0.0,47.46,10.17,1.69,1.69,0.0,1.69,3.39,0.0,5.08,1.69,0.0,22.03,2019,12,52,24,1,0,false
45,83,49,104,25.73434,98.14,79.76,1.0,25.77,41.67,75.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.33,16.67,0.0,8.33,0.0,8.33,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.33,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,2019,12,51,20,4,0,à¤¦à¤¿à¤²à¥�à¤²à¥€/à¤•à¥ˆà¤²à¤¿à¤«à¤¼à¥‹à¤°à¥�à¤¨à¤¿à¤¯à¤¾
46,14,0,0,10.0,99.0,50.0,43.37,25.77,60.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,1,31,1,0,false
47,418,1951,8,4.84449,63.83,2.31,87.83,91.14,12.0,84.0,52.0,16.0,16.0,12.0,0.0,4.0,0.0,0.0,0.0,8.0,12.0,8.0,0.0,8.0,4.0,16.0,16.0,8.0,0.0,4.0,4.0,20.0,12.0,8.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,50,15,6,0,Ask me
48,281,179,17768,-21.4524,75.9,86.68,1.0,99.0,22.22,66.67,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,11.11,22.22,0.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,33.33,11.11,11.11,0.0,11.11,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,55.56,0.0,22.22,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,22.22,2019,12,51,20,4,0,"Cricket, Fawad Alam and YK basically. Occasional cricket writer published @ Express Tribune, Cricinfo, Cricingif. Risk & Management Consult by profession tho"
49,865,1085,552,4.616999999999998,93.26,24.51,95.26,25.77,17.24,34.48,20.69,10.34,10.34,10.34,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,17.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,3.45,3.45,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,6.9,3.45,3.45,0.0,0.0,0.0,0.0,3.45,0.0,17.24,0.0,10.34,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.45,6.9,20.69,2019,12,51,18,2,0,"ðŸ“±Android Developer
ðŸ’»Graphic Design 
ðŸ‡®ðŸ‡³ Indian
ðŸŒ´ Living in God's Own Country, Kerala"
50,175,103,6424,12.199149999999996,80.14,3.48,99.0,25.77,9.09,81.82,54.55,9.09,9.09,9.09,0.0,0.0,0.0,0.0,0.0,18.18,9.09,9.09,9.09,0.0,9.09,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,27.27,18.18,9.09,9.09,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.82,72.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,2019,12,52,25,2,0,believe in myself
51,765,165,0,-2.8548,99.0,50.0,7.84,25.77,12.5,62.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,50,14,5,0,"follow back ðŸ’¯ unfollow backðŸ’¯
from FATA"
52,146,9,1683,0.0,18.82,50.0,1.0,25.77,66.67,100.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,52,27,4,0,false
53,471,532,1463,27.63653,87.62,31.71,1.0,95.81,19.05,47.62,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,4.76,9.52,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,14.29,4.76,0.0,4.76,4.76,4.76,4.76,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,4.76,9.52,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,52.38,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,2019,12,51,16,0,0,big ol nerd |â™ˆ|
54,72,29,511,-36.91970000000001,88.69,50.0,20.24,1.0,12.0,88.0,52.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,16.0,12.0,4.0,0.0,0.0,16.0,24.0,4.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,16.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2019,12,50,14,5,0,false
55,389,102,3182,2.5739000000000023,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,52,24,1,0,"https://t.co/NGspP1vEG2(Geomatics) IIT(ISM) Dhanbad ,India"
56,1829,350,807,0.0,25.89,93.3,3.37,96.76,5.0,90.0,50.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,5.0,5.0,10.0,10.0,5.0,10.0,5.0,15.0,10.0,5.0,0.0,0.0,0.0,15.0,10.0,5.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,5.0,25.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2019,12,51,20,4,0,the looser / à®ˆà®´à®®à¯�
57,532,525,430,-2.984020000000001,99.0,50.0,98.01,25.77,50.0,50.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,16.67,16.67,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,2019,12,50,15,6,0,interested politics
58,180,118,0,19.44952,93.26,86.68,1.0,99.0,44.44,44.44,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.56,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44,2019,12,51,17,1,0,Man United fan and also a Lawyer ðŸ‡®ðŸ‡³
59,155,509,234,-19.662000000000006,99.0,50.0,1.0,25.77,57.14,71.43,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,51,20,4,0,"â€�â€�â€�Ú©Ø´Ù…ÛŒØ± Û�Û’ Ù¾Ø§Ú©Ø³ØªØ§Ù† 

 Ù„Ø¨ÛŒÚ© ÛŒØ§Ø±Ø³ÙˆÙ„ Ø§Ù„Ù„Û� ØµÙ„ Ø§Ù„Ù„Û� Ø¹Ù„ÛŒÛ� ÙˆØ¢Ù„Û� ÙˆØ³Ù„Ù…"
60,244,224,1867,-20.375329999999998,93.26,50.0,1.0,25.77,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,51,22,6,0,false
61,64,19,10568,21.2447,93.26,50.0,1.0,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,12,51,17,1,0,false
